Name,City,Phone,Type,Service,Location,Discount
多乐之日富力城店,北京,5903 7010,面包房、糕点,面包房、糕点,朝阳区东三环中路65号富力城1层145号,面包、糕点9折优惠，当店内有更优惠条件时，持卡人享受最优惠条件
燃气充值,北京,6402 0291,其他,其他,1.111111111111110E+21,111111111111111
味多美（昌平西关店）,北京,8011 3556,面包房、糕点,面包房、糕点,昌平区西关文化广场1层,
城市超市东方店,北京,8532 3488,便利店,便利店,朝阳区东方东路19号地下一层,享受店内优惠;
林紫心理咨询,北京,8589 0892,健康,保健,朝阳区SOHO现代城1号楼2307室,如果课程的门市折扣超过10% ，按门市折扣执行，如果没有超过10% ，则按10% 给予折扣；
众信国旅（朝阳门营业部）,北京,6599 1658,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝外大街10号蓝岛西侧昆泰大厦1102室,预定机票加收2% 服务费；
众信国旅（广安门营业部）,北京,6774 5539,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,宣武区南滨河路27号院贵都国际中心A座1510室,预定机票加收2% 服务费；
众信国旅（中关村营业部）,北京,5165 9889,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,海淀区中关村南大街18号南楼二层026室（解放军艺术学院西门南侧）,预定机票加收2% 服务费；
众信国旅（总社门市2）,北京,5903 9360,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区东土城路12号怡和阳光大厦C座777室,预定机票加收2% 服务费；
众信国旅（总社门市1）,北京,6448 9898,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区东土城路12号怡和阳光大厦B座4层,预定机票加收2% 服务费；
众信国旅（紫竹桥门市）,北京,68790466/0458,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,海淀区西三环北路22-6号（紫竹桥东北角，三环辅路临街底商）,预定机票加收2% 服务费；
众信国旅（望京营业部）,北京,5920 3838,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区阜荣街8号朝庭公寓1号楼01A,预定机票加收2% 服务费；
众信国旅（国贸门市）,北京,6581 2089,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区建国路99号中服大厦一层02号,预定机票加收2% 服务费；
众信国旅（复兴门门市）,北京,5956 6858,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,西城区复兴门内大街28号凯晨世贸中心中座B1层,预定机票加收2% 服务费；
一麻一辣（老山店）,北京,6888 8544,餐饮,川湘菜,石景山区石景山路21号,9折优惠（酒水、锅底、特价菜除外）；
一麻一辣（方庄店）,北京,6763 2656,餐饮,川湘菜,丰台区方庄方群园4区4号楼,9折优惠（酒水、锅底、特价菜除外）；
一麻一辣（两广大街店）,北京,6303 4229,餐饮,川湘菜,宣武区骡马市大街121号,9折优惠（酒水、锅底、特价菜除外）；
一麻一辣（魏公村店）,北京,6893 8238,餐饮,川湘菜,海淀区中关村南大街27号民族大学南墙,9折优惠（酒水、锅底、特价菜除外）；
一麻一辣（双榆树店）,北京,8213 9404,餐饮,旅行（包括旅行社和定票，培训，KTV）,海淀区双榆树东里40号华星影城北侧,9折优惠（酒水、锅底、特价菜除外）；
一麻一辣（西直门店）,北京,6656 0003,餐饮,川湘菜,西城区赵登禹路柳巷,9折优惠（酒水、锅底、特价菜除外）；
一麻一辣（亚运村店）,北京,6495 3660,餐饮,川湘菜,朝阳区安惠北里5号,9折优惠（酒水、锅底、特价菜除外）；
味多美（蓝堡店）,北京,8599 7190,面包房、糕点,面包房、糕点,朝阳区西大望路3号院2号楼S单元125,
味多美（和平西桥店）,北京,6421 3433,面包房、糕点,面包房、糕点,朝阳区和平西桥地铁5号线B出口,
华润超市（英特公寓店）,北京,52937028,零售,购物,朝阳区西坝河西里28号,
乐友（通州西门店）,北京,89502197,零售,购物,通州区通惠南路4号,
九品金饺,北京,59203890,餐饮,北方菜,朝阳区望京国际商业中心A区2层209,95折优惠（酒水、特价菜除外）；
秀域（亚运豪庭店）,北京,6489 2139,美容美发,美容美发,朝阳区亚运村小营路5号四方大厦1509室,出示雅高卡第一次免费体验（仅限初次），后期消费9折（特价项目除外）或享受VIP待遇；
秀域（奥运村店）,北京,6487 1305,美容美发,美容美发,朝阳区科学园南里风林绿洲四号楼2层B室,出示雅高卡第一次免费体验（仅限初次），后期消费9折（特价项目除外）或享受VIP待遇；
爱嘉途旅游超市,北京,8565 8001,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区朝外大街26号朝外门写字中心A座2001室,无优惠；
江河水（鸟巢丽景餐厅）,北京,8483 6719,餐饮,苏浙菜,朝阳区慧忠里320号（近国家体育场）,95折优惠；
春秋园宾馆（春园）,北京,6611 8694,文娱休闲,度假村,西城区西四北6条11号,
春秋园宾馆（秋园）,北京,6315 2881,文娱休闲,度假村,宣武区三井胡同23号,
乐友（松榆西里店）,北京,111111111111111,零售,购物,朝阳区松榆西里11号楼2号,享受其会员待遇
沃康安利日用品经销部,北京,8153 9103,便利店,便利店,通州区达富苑小区8号楼561室,电话预订3日内享受200起免费送货服务;
PHO越南河粉（集团）,北京,5820 8180,餐饮,中式快餐便当,1.111111111111110E+19,享受店内同等优惠（特价菜除外）；
味多美（马家堡速8店）,北京,8758 7048,面包房、糕点,面包房、糕点,丰台区公益桥西马家堡西路乐天玛特超市底墒,
李嘉子（牡丹园店）,北京,6206 6708,美容美发,美容美发,海淀区花园路甲2号院2号楼1002室（金尚家园底墒）,88折或享受店内优惠
味多美（石佛营店）,北京,8581 4694,面包房、糕点,面包房、糕点,朝阳区东四环八里庄北里美廉美超市1层,
康体100健身器材（建外店）,北京,5869 4476,健身,体育用品,朝阳区东三环国贸桥西南角建外SOHO1号楼商铺3层1302,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（三元桥店）,北京,5822 0155,健身,体育用品,朝阳区三元桥西北角第三置业A座底墒（中旅大厦斜对面）,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（中关村店）,北京,8261 3229,健身,体育用品,海淀区北四环保福寺桥西200米路北（原东方校址）,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（大体店）,北京,8209 8656,健身,体育用品,海淀区北三环蓟门桥西首都体育学院大学生体育馆2层,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（天通苑店）,北京,8484 7599,健身,体育用品,昌平区天通苑龙德广场4层F411（地铁5号线立水桥站向北300米）,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（方庄店）,北京,6769 1333,健身,体育用品,丰台区南三环东路方庄桥东北角方庄6号路北3#底墒,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（丽泽路店）,北京,6330 9601,健身,体育用品,丰台西三环丽泽桥东500米丽泽路路南,正价商品可享受6折优惠（特价产品及松下产品除外）；
康体100健身器材（网上商城）,北京,8352 0451,健身,体育用品,丰台区右安门外大街中顶村二区三十五号院,正价商品可享受6折优惠（特价产品及松下产品除外）；
新贝青少儿英语金源世纪城校区,北京,5126 9893,教育,教育,海淀区远大路1号金源购物中心6层,95折或享受店内优惠；
新贝青少儿英语中关村校区,北京,5126 9769,教育,教育,海淀区中关村大街19号新中关大厦B座南翼16层,95折或享受店内优惠；
新贝青少儿英语（国贸校区）,北京,5126 9893,教育,教育,朝阳区东三环中路39号建外SOHO-A座3008室,95折或享受店内优惠；
华宇时尚购物中心,北京,8251 3988,百货商场,购物,海淀区中关村南大街2号数码大厦B座2层,无优惠；
迪卡侬龙德店,北京,8484 4848,零售,体育用品,昌平区立汤路186号龙德广场,无优惠;
迪卡侬大郊亭店,北京,8777 8788,零售,体育用品,朝阳区东四环中路195号,无优惠;
迪卡侬来广营店,北京,6779 8886,零售,体育用品,朝阳区来广营香宾路66-1号,无优惠;
迪卡侬亦庄店,北京,6782 6100,零售,体育用品,经济技术开发区文化园西路3号,无优惠;
乐友（常营店）,北京,13521497187,零售,购物,朝阳区常营南路50号院11号楼105室,享受其会员待遇
味多美（天桥店）,北京,6302 4538,面包房、糕点,面包房、糕点,崇文区永外大街1号天桥百货商场1层,
味多美（甘露园店）,北京,8575 6681,面包房、糕点,面包房、糕点,朝阳区甘露园南里1区11楼好一生大药房东侧,
味多美（昌平政府店）,北京,8011 3498,面包房、糕点,面包房、糕点,昌平区昌平镇新新公寓底墒政府街4-1号,
秀蔓美容SPA养生会所,北京,68519669,美容美发,美容美发,西城区月坛南街36号3、4层,单次项目8折（购产品除外）；
热风（悠唐店）,北京,5977 5657,零售,购物,朝阳区朝外大街三丰北里2号楼悠唐生活广场3层331A,等同现金消费；
热风（来福士店）,北京,8409 8347,零售,购物,东城区东直门内大街1号来福士 广场F4-408号,等同现金消费；
热风（西直门店）,北京,5830 2368,零售,购物,西城区西直门外大街西环广场L4-03,等同现金消费；
热风（五道口店）,北京,6266 6047,零售,购物,海淀区成府路28号五道口购物中心03-07,等同现金消费；
热风（欧美汇店）,北京,8248 6066,零售,购物,海淀区丹棱街甲1号欧美汇商场F3-02号,等同现金消费；
热风（万达店）,北京,8869 6191,零售,购物,石景山区石景山万达广场内步行街二层223-225号,等同现金消费；
热风（永旺店）,北京,8070 0677,零售,购物,昌平区北清路1号永旺购物中心219号,等同现金消费；
BJS HOLIDAY（集团）,北京,111111,其他,旅行（包括旅行社和定票，培训，KTV）,1.111111111111110E+19,参团95到98折不等，预定机票加收2%服务费；
北京好好眼科,北京,8599 9115,健康,保健,朝阳区西大望路蓝堡国际中心2座8层,9折优惠（术前检查、普通检查无优惠）；
北京通策京朝口腔医院,北京,8586 8397,健康,保健,朝阳区八里庄西里100号住邦,95折优惠;
李嘉子洋桥易买得店,北京,8789 8755,美容美发,美容美发,丰台区马家堡东路106号院2号楼201,88折或享受店内优惠；
李嘉子亦庄经济开发区店,北京,6783 1101,美容美发,美容美发,亦庄经济技术开发区国融国际商业区2001-2002号,88折或享受店内优惠；
李嘉子望京国际店,北京,5209 1636,美容美发,美容美发,朝阳区望京新城K6 季景沁园18号底商,88折或享受店内优惠；
李嘉子富力城店,北京,5862 1813,美容美发,美容美发,朝阳区双井富力城A9-05,88折或享受店内优惠；
味多美（杨闸店）,北京,5139 7361,面包房、糕点,面包房、糕点,朝阳区杨闸环岛西侧中百世贸一层,
味多美（虎坊路店）,北京,6301 8717,面包房、糕点,面包房、糕点,宣武区永安路106号,
麻辣诱惑（双井店）,北京,5903 7040,餐饮,川湘菜,朝阳区东三环中路65号4层433\438-440,享受店内现行优惠活动
麻辣诱惑（三里屯店）,北京,6413 2908,餐饮,川湘菜,朝阳区三里屯路19号院2号楼3层2-3-1,享受店内现行优惠活动
麻辣诱惑（长虹桥店）,北京,6538 9880,餐饮,川湘菜,朝阳区农展馆南路12号2号楼二层202单元,享受店内现行优惠活动
麻辣诱惑（十里堡店）,北京,6557 9989,餐饮,川湘菜,朝阳区朝阳路十里堡甲3号A座2层A、B号,享受店内现行优惠活动
麻辣诱惑（东直门店）,北京,8460 8558,餐饮,川湘菜,东城区东直门外大街46号天恒大厦三层,享受店内现行优惠活动
麻辣诱惑（崇文门店）,北京,5167 1099,餐饮,川湘菜,崇文区崇文门外大街40号7层,享受店内现行优惠活动
麻辣诱惑（五道口店）,北京,6266 6788,餐饮,川湘菜,海淀区成府路28号优盛大厦六层0601号,享受店内现行优惠活动
四季青快餐,北京,6541 6293,餐饮,中式快餐便当,朝阳区幸福一村55号1号楼一层8205室,无优惠；
我的咖啡时间屋,北京,6268 4746,餐饮,酒吧，咖啡厅、茶馆,海淀区彩和坊路10号中关村瀚海国际大厦1层119、120室,85折优惠；
鸿毛饺子（酒仙桥店）,北京,6431 1632,餐饮,其它中餐,朝阳区将台路商业街2号楼,
热风（现代城店）,北京,8589 6191,零售,购物,朝阳区建国路88号SOHO现代城A座底墒S-2305,等同现金消费；
热风（金源店）,北京,8886 2959,零售,购物,海淀区远大路1号金嫣时代购物中心2112-2113,等同现金消费；
热风（中关村步行街店）,北京,5172 2731,零售,购物,海淀区中关村广场商业步行街D2-D3,等同现金消费；
热风（恒基店）,北京,6518 9228,零售,购物,东城区建国门内大街18号恒基中心首层25-27号,等同现金消费；
ESPRIT（富力城男装店）,北京,5903 7261,零售,购物,朝阳区东三环中路65号富力广场1层114号商铺,无优惠；
